VCE ,leafValue( B1_DP1 "mcparamset" 1 ),leafValue( B1_DP1 "mcparamset" 2 ),leafValue( B1_DP1 "mcparamset" 3 ),leafValue( B1_DP1 "mcparamset" 4 ),leafValue( B1_DP1 "mcparamset" 5 ),leafValue( B1_DP1 "mcparamset" 6 ),leafValue( B1_DP1 "mcparamset" 7 ),leafValue( B1_DP1 "mcparamset" 8 ),leafValue( B1_DP1 "mcparamset" 9 ),leafValue( B1_DP1 "mcparamset" 10 ),leafValue( B1_DP1 "mcparamset" 11 ),leafValue( B1_DP1 "mcparamset" 12 ),leafValue( B1_DP1 "mcparamset" 13 ),leafValue( B1_DP1 "mcparamset" 14 ),leafValue( B1_DP1 "mcparamset" 15 ),leafValue( B1_DP1 "mcparamset" 16 ),leafValue( B1_DP1 "mcparamset" 17 ),leafValue( B1_DP1 "mcparamset" 18 ),leafValue( B1_DP1 "mcparamset" 19 ),leafValue( B1_DP1 "mcparamset" 20 ),leafValue( B2_DP1 "mcparamset" 1 ),leafValue( B2_DP1 "mcparamset" 2 ),leafValue( B2_DP1 "mcparamset" 3 ),leafValue( B2_DP1 "mcparamset" 4 ),leafValue( B2_DP1 "mcparamset" 5 ),leafValue( B2_DP1 "mcparamset" 6 ),leafValue( B2_DP1 "mcparamset" 7 ),leafValue( B2_DP1 "mcparamset" 8 ),leafValue( B2_DP1 "mcparamset" 9 ),leafValue( B2_DP1 "mcparamset" 10 ),leafValue( B2_DP1 "mcparamset" 11 ),leafValue( B2_DP1 "mcparamset" 12 ),leafValue( B2_DP1 "mcparamset" 13 ),leafValue( B2_DP1 "mcparamset" 14 ),leafValue( B2_DP1 "mcparamset" 15 ),leafValue( B2_DP1 "mcparamset" 16 ),leafValue( B2_DP1 "mcparamset" 17 ),leafValue( B2_DP1 "mcparamset" 18 ),leafValue( B2_DP1 "mcparamset" 19 ),leafValue( B2_DP1 "mcparamset" 20 ),leafValue( B1_DP2 "mcparamset" 1 ),leafValue( B1_DP2 "mcparamset" 2 ),leafValue( B1_DP2 "mcparamset" 3 ),leafValue( B1_DP2 "mcparamset" 4 ),leafValue( B1_DP2 "mcparamset" 5 ),leafValue( B1_DP2 "mcparamset" 6 ),leafValue( B1_DP2 "mcparamset" 7 ),leafValue( B1_DP2 "mcparamset" 8 ),leafValue( B1_DP2 "mcparamset" 9 ),leafValue( B1_DP2 "mcparamset" 10 ),leafValue( B1_DP2 "mcparamset" 11 ),leafValue( B1_DP2 "mcparamset" 12 ),leafValue( B1_DP2 "mcparamset" 13 ),leafValue( B1_DP2 "mcparamset" 14 ),leafValue( B1_DP2 "mcparamset" 15 ),leafValue( B1_DP2 "mcparamset" 16 ),leafValue( B1_DP2 "mcparamset" 17 ),leafValue( B1_DP2 "mcparamset" 18 ),leafValue( B1_DP2 "mcparamset" 19 ),leafValue( B1_DP2 "mcparamset" 20 ),leafValue( B2_DP2 "mcparamset" 1 ),leafValue( B2_DP2 "mcparamset" 2 ),leafValue( B2_DP2 "mcparamset" 3 ),leafValue( B2_DP2 "mcparamset" 4 ),leafValue( B2_DP2 "mcparamset" 5 ),leafValue( B2_DP2 "mcparamset" 6 ),leafValue( B2_DP2 "mcparamset" 7 ),leafValue( B2_DP2 "mcparamset" 8 ),leafValue( B2_DP2 "mcparamset" 9 ),leafValue( B2_DP2 "mcparamset" 10 ),leafValue( B2_DP2 "mcparamset" 11 ),leafValue( B2_DP2 "mcparamset" 12 ),leafValue( B2_DP2 "mcparamset" 13 ),leafValue( B2_DP2 "mcparamset" 14 ),leafValue( B2_DP2 "mcparamset" 15 ),leafValue( B2_DP2 "mcparamset" 16 ),leafValue( B2_DP2 "mcparamset" 17 ),leafValue( B2_DP2 "mcparamset" 18 ),leafValue( B2_DP2 "mcparamset" 19 ),leafValue( B2_DP2 "mcparamset" 20 ),leafValue( B1_DP3 "mcparamset" 1 ),leafValue( B1_DP3 "mcparamset" 2 ),leafValue( B1_DP3 "mcparamset" 3 ),leafValue( B1_DP3 "mcparamset" 4 ),leafValue( B1_DP3 "mcparamset" 5 ),leafValue( B1_DP3 "mcparamset" 6 ),leafValue( B1_DP3 "mcparamset" 7 ),leafValue( B1_DP3 "mcparamset" 8 ),leafValue( B1_DP3 "mcparamset" 9 ),leafValue( B1_DP3 "mcparamset" 10 ),leafValue( B1_DP3 "mcparamset" 11 ),leafValue( B1_DP3 "mcparamset" 12 ),leafValue( B1_DP3 "mcparamset" 13 ),leafValue( B1_DP3 "mcparamset" 14 ),leafValue( B1_DP3 "mcparamset" 15 ),leafValue( B1_DP3 "mcparamset" 16 ),leafValue( B1_DP3 "mcparamset" 17 ),leafValue( B1_DP3 "mcparamset" 18 ),leafValue( B1_DP3 "mcparamset" 19 ),leafValue( B1_DP3 "mcparamset" 20 ),leafValue( B2_DP3 "mcparamset" 1 ),leafValue( B2_DP3 "mcparamset" 2 ),leafValue( B2_DP3 "mcparamset" 3 ),leafValue( B2_DP3 "mcparamset" 4 ),leafValue( B2_DP3 "mcparamset" 5 ),leafValue( B2_DP3 "mcparamset" 6 ),leafValue( B2_DP3 "mcparamset" 7 ),leafValue( B2_DP3 "mcparamset" 8 ),leafValue( B2_DP3 "mcparamset" 9 ),leafValue( B2_DP3 "mcparamset" 10 ),leafValue( B2_DP3 "mcparamset" 11 ),leafValue( B2_DP3 "mcparamset" 12 ),leafValue( B2_DP3 "mcparamset" 13 ),leafValue( B2_DP3 "mcparamset" 14 ),leafValue( B2_DP3 "mcparamset" 15 ),leafValue( B2_DP3 "mcparamset" 16 ),leafValue( B2_DP3 "mcparamset" 17 ),leafValue( B2_DP3 "mcparamset" 18 ),leafValue( B2_DP3 "mcparamset" 19 ),leafValue( B2_DP3 "mcparamset" 20 )
1.4050000,180.43755E-3,174.53523E-3,182.73887E-3,186.26128E-3,173.10663E-3,184.65398E-3,173.92553E-3,191.23923E-3,180.31171E-3,184.60384E-3,170.85829E-3,173.62652E-3,183.91134E-3,167.50116E-3,183.38884E-3,175.29728E-3,174.33716E-3,182.14137E-3,181.83899E-3,194.74145E-3,181.11520E-3,174.48232E-3,182.44744E-3,185.89012E-3,173.02612E-3,184.88282E-3,174.97547E-3,191.84951E-3,180.33554E-3,183.65968E-3,171.61106E-3,172.29662E-3,184.40157E-3,168.19719E-3,183.84894E-3,174.52850E-3,175.31012E-3,182.78095E-3,180.52716E-3,194.63111E-3,177.27154E-3,170.50176E-3,178.65833E-3,181.32105E-3,169.55619E-3,182.40070E-3,169.72460E-3,187.35365E-3,176.61664E-3,179.88685E-3,167.89868E-3,168.04895E-3,179.44267E-3,163.61318E-3,179.30628E-3,170.94925E-3,170.81666E-3,179.20837E-3,177.10643E-3,190.03456E-3,176.69112E-3,170.31663E-3,178.56820E-3,181.56715E-3,169.01882E-3,181.73196E-3,170.29345E-3,186.90120E-3,176.42091E-3,179.47307E-3,167.28258E-3,168.22227E-3,179.35552E-3,163.75573E-3,179.33312E-3,170.41543E-3,171.47094E-3,178.35832E-3,176.59161E-3,190.18623E-3,181.31332E-3,174.21733E-3,182.72343E-3,186.00087E-3,172.88313E-3,185.00941E-3,174.64648E-3,191.36235E-3,180.91608E-3,184.91821E-3,170.90423E-3,172.62989E-3,183.27259E-3,167.11224E-3,184.33812E-3,175.12222E-3,174.22285E-3,182.31571E-3,181.50755E-3,194.56844E-3,182.02067E-3,175.39834E-3,181.53566E-3,186.11700E-3,173.52048E-3,185.00811E-3,174.32424E-3,191.16261E-3,181.18558E-3,184.13328E-3,171.48473E-3,172.10735E-3,183.67559E-3,166.73660E-3,183.79460E-3,175.29007E-3,174.17189E-3,182.98731E-3,181.29396E-3,194.13528E-3
1.4100000,178.97245E-3,173.14951E-3,181.25508E-3,184.73253E-3,171.74849E-3,183.13718E-3,172.54312E-3,189.64427E-3,178.84759E-3,183.08789E-3,169.52479E-3,172.24580E-3,182.40467E-3,166.21598E-3,181.89798E-3,173.88895E-3,172.96399E-3,180.65057E-3,180.36844E-3,193.09337E-3,179.64042E-3,173.09779E-3,180.96799E-3,184.36617E-3,171.66897E-3,183.36266E-3,173.57805E-3,190.24505E-3,178.87092E-3,182.15773E-3,170.26732E-3,170.93425E-3,182.88769E-3,166.90253E-3,182.35198E-3,173.13084E-3,173.92290E-3,181.28193E-3,179.07545E-3,192.98468E-3,175.79021E-3,169.11359E-3,177.18495E-3,179.79884E-3,168.19266E-3,180.86439E-3,168.34257E-3,185.75823E-3,175.13584E-3,178.37996E-3,166.55383E-3,166.67712E-3,177.94498E-3,162.33119E-3,177.81656E-3,169.53739E-3,169.43714E-3,177.70955E-3,175.64620E-3,188.39831E-3,175.20920E-3,168.92349E-3,177.09392E-3,180.03321E-3,167.65924E-3,180.20179E-3,168.89649E-3,185.30733E-3,174.92627E-3,177.96770E-3,165.94059E-3,166.82843E-3,177.85554E-3,162.46940E-3,177.83909E-3,168.99722E-3,170.07705E-3,176.87002E-3,175.13350E-3,188.54515E-3,179.83645E-3,172.83565E-3,181.23988E-3,184.47592E-3,171.52825E-3,183.48711E-3,173.25394E-3,189.76583E-3,179.44362E-3,183.39873E-3,169.57079E-3,171.26262E-3,181.77468E-3,165.83191E-3,182.83355E-3,173.71553E-3,172.85107E-3,180.82291E-3,180.04236E-3,192.92299E-3,180.53360E-3,174.00028E-3,180.06865E-3,184.58978E-3,172.15564E-3,183.48668E-3,172.93695E-3,189.56957E-3,179.70882E-3,182.62465E-3,170.14287E-3,170.74681E-3,182.17167E-3,165.46181E-3,182.29840E-3,173.88201E-3,172.80087E-3,181.48464E-3,179.83061E-3,192.49562E-3
1.4150000,177.54777E-3,171.80230E-3,179.81217E-3,183.24559E-3,170.42829E-3,181.66226E-3,171.19902E-3,188.09300E-3,177.42378E-3,181.61355E-3,168.22849E-3,170.90331E-3,180.93957E-3,164.96669E-3,180.44816E-3,172.51956E-3,171.62900E-3,179.20113E-3,178.93838E-3,191.49015E-3,178.20630E-3,171.75169E-3,179.52935E-3,182.88392E-3,170.34971E-3,181.88443E-3,172.21934E-3,188.68451E-3,177.44666E-3,180.69701E-3,168.96104E-3,169.60964E-3,181.41555E-3,165.64401E-3,180.89618E-3,171.77184E-3,172.57420E-3,179.82447E-3,177.66377E-3,191.38308E-3,174.34901E-3,167.76332E-3,175.75189E-3,178.31762E-3,166.86679E-3,179.37006E-3,166.99822E-3,184.20603E-3,173.69479E-3,176.91392E-3,165.24600E-3,165.34204E-3,176.48818E-3,161.08463E-3,176.36738E-3,168.16358E-3,168.09540E-3,176.25193E-3,174.22576E-3,186.80623E-3,173.76697E-3,167.56793E-3,175.65994E-3,178.54012E-3,166.33710E-3,178.71333E-3,167.53721E-3,183.75647E-3,173.47067E-3,176.50294E-3,164.63531E-3,165.47054E-3,176.39641E-3,161.21850E-3,176.38561E-3,167.61631E-3,168.72109E-3,175.42259E-3,173.71497E-3,186.94829E-3,178.40028E-3,171.49236E-3,179.79725E-3,182.99272E-3,170.21121E-3,182.00680E-3,171.89994E-3,188.21303E-3,178.01172E-3,181.92095E-3,168.27454E-3,169.93325E-3,180.31809E-3,164.58734E-3,181.37035E-3,172.34771E-3,171.51743E-3,179.37152E-3,178.61752E-3,191.32235E-3,179.08751E-3,172.64101E-3,178.64212E-3,183.10435E-3,170.82891E-3,182.00722E-3,171.58813E-3,188.02019E-3,178.27271E-3,181.15743E-3,168.83843E-3,169.42396E-3,180.70925E-3,164.22266E-3,180.84334E-3,172.51287E-3,171.46797E-3,180.02364E-3,178.40760E-3,190.90062E-3
1.4200000,176.16206E-3,170.49222E-3,178.40867E-3,181.79901E-3,169.14469E-3,180.22771E-3,169.89186E-3,186.58385E-3,176.03886E-3,180.17935E-3,166.96807E-3,169.59770E-3,179.51455E-3,163.75200E-3,179.03790E-3,171.18773E-3,170.33082E-3,177.79157E-3,177.54738E-3,189.93022E-3,176.81137E-3,170.44267E-3,178.13008E-3,181.44192E-3,169.06700E-3,180.44664E-3,170.89798E-3,187.16634E-3,176.06132E-3,179.27607E-3,167.69088E-3,168.32146E-3,179.98367E-3,164.42034E-3,179.48010E-3,170.45013E-3,171.26266E-3,178.40710E-3,176.29070E-3,189.82474E-3,172.94648E-3,166.44956E-3,174.35769E-3,176.87593E-3,165.57721E-3,177.91621E-3,165.69016E-3,182.69551E-3,172.29203E-3,175.48726E-3,163.97385E-3,164.04235E-3,175.07080E-3,159.87221E-3,174.95729E-3,166.82642E-3,166.79007E-3,174.83402E-3,172.84368E-3,185.25674E-3,172.36294E-3,166.24854E-3,174.26483E-3,177.08639E-3,165.05103E-3,177.26507E-3,166.21421E-3,182.24709E-3,172.05258E-3,175.07733E-3,163.36542E-3,164.14715E-3,174.97664E-3,160.00174E-3,174.97121E-3,166.27125E-3,167.40165E-3,174.01454E-3,172.33458E-3,185.39407E-3,177.00337E-3,170.18606E-3,178.39407E-3,181.54979E-3,168.93066E-3,180.56698E-3,170.58313E-3,186.70241E-3,176.61893E-3,180.48337E-3,167.01416E-3,168.64042E-3,178.90134E-3,163.37725E-3,179.94705E-3,171.01738E-3,170.22058E-3,177.96007E-3,177.23162E-3,189.76494E-3,177.68093E-3,171.31913E-3,177.25465E-3,181.65922E-3,169.53894E-3,180.56823E-3,170.27639E-3,186.51291E-3,176.87581E-3,179.73015E-3,167.57006E-3,168.13745E-3,179.28685E-3,163.01785E-3,179.42796E-3,171.18129E-3,170.17182E-3,178.60281E-3,177.02348E-3,189.34870E-3
1.4250000,174.81394E-3,169.21795E-3,177.04321E-3,180.39135E-3,167.89638E-3,178.83211E-3,168.62034E-3,185.11535E-3,174.69146E-3,178.78388E-3,165.74225E-3,168.32766E-3,178.12821E-3,162.57069E-3,177.66583E-3,169.89212E-3,169.06817E-3,176.42047E-3,176.19408E-3,188.41204E-3,175.45427E-3,169.16941E-3,176.76877E-3,180.03875E-3,167.81955E-3,179.04787E-3,169.61264E-3,185.68904E-3,174.71355E-3,177.89350E-3,166.45557E-3,167.06840E-3,178.59063E-3,163.23027E-3,178.10233E-3,169.16438E-3,169.98695E-3,177.02841E-3,174.95489E-3,188.30814E-3,171.58124E-3,165.17099E-3,173.00100E-3,175.47235E-3,164.32264E-3,176.50139E-3,164.41710E-3,181.22520E-3,170.92615E-3,174.09857E-3,162.73610E-3,162.77670E-3,173.69145E-3,158.69272E-3,173.58493E-3,165.52456E-3,165.51984E-3,173.45441E-3,171.49861E-3,183.74835E-3,170.99571E-3,164.96398E-3,172.90720E-3,175.67059E-3,163.79975E-3,175.85560E-3,164.92617E-3,180.77769E-3,170.67058E-3,173.68945E-3,162.12961E-3,162.85685E-3,173.59484E-3,158.81789E-3,173.59452E-3,164.96063E-3,166.11741E-3,172.64446E-3,170.99097E-3,183.88098E-3,175.64432E-3,168.91547E-3,177.02895E-3,180.14572E-3,167.68533E-3,179.16624E-3,169.30217E-3,185.23250E-3,175.26389E-3,179.08458E-3,165.78837E-3,167.38285E-3,177.52303E-3,162.20042E-3,178.56225E-3,169.72322E-3,168.95921E-3,176.58713E-3,175.88328E-3,188.24923E-3,176.31247E-3,170.03333E-3,175.90484E-3,180.25300E-3,168.28444E-3,179.16828E-3,169.00043E-3,185.04625E-3,175.51674E-3,178.34140E-3,166.33649E-3,166.88600E-3,177.90306E-3,161.84618E-3,178.05087E-3,169.88592E-3,168.91114E-3,177.22074E-3,175.67690E-3,187.83834E-3
1.4300000,173.50212E-3,167.97824E-3,175.71445E-3,179.02127E-3,166.68214E-3,177.47411E-3,167.38321E-3,183.68610E-3,173.38026E-3,177.42578E-3,164.54982E-3,167.09196E-3,176.77920E-3,161.42159E-3,176.33061E-3,168.63147E-3,167.83979E-3,175.08649E-3,174.87716E-3,186.93417E-3,174.13367E-3,167.93065E-3,175.44412E-3,178.67306E-3,166.60613E-3,177.68675E-3,168.36205E-3,184.25119E-3,173.40202E-3,176.54797E-3,165.25388E-3,165.84926E-3,177.23508E-3,162.07264E-3,176.76155E-3,167.91333E-3,168.74583E-3,175.68703E-3,173.65503E-3,186.83182E-3,170.25195E-3,163.92636E-3,171.68048E-3,174.10554E-3,163.10184E-3,175.12424E-3,163.17778E-3,179.79369E-3,169.59582E-3,172.74654E-3,161.53153E-3,161.54383E-3,172.34878E-3,157.54499E-3,172.24896E-3,164.25671E-3,164.28346E-3,172.11176E-3,170.18923E-3,182.27961E-3,169.66391E-3,163.71297E-3,171.58575E-3,174.29133E-3,162.58202E-3,174.48353E-3,163.67180E-3,179.34687E-3,169.32324E-3,172.33797E-3,160.92667E-3,161.59830E-3,172.24965E-3,157.66577E-3,172.25419E-3,163.68312E-3,164.86710E-3,171.31102E-3,169.68284E-3,182.40758E-3,174.32182E-3,167.67933E-3,175.70056E-3,178.77916E-3,166.47398E-3,177.80320E-3,168.05583E-3,183.80187E-3,173.94526E-3,177.72324E-3,164.59597E-3,166.15931E-3,176.18182E-3,161.05568E-3,177.21461E-3,168.46397E-3,167.73208E-3,175.25138E-3,174.57119E-3,186.77379E-3,174.98080E-3,168.78234E-3,174.59140E-3,178.88433E-3,167.06415E-3,177.80601E-3,167.75900E-3,183.61881E-3,174.19418E-3,176.98984E-3,165.13650E-3,165.66839E-3,176.55654E-3,160.70647E-3,176.71074E-3,168.62550E-3,167.68467E-3,175.87608E-3,174.36655E-3,186.36809E-3
1.4350000,172.22533E-3,166.77189E-3,174.42112E-3,177.68748E-3,165.50078E-3,176.15240E-3,166.17927E-3,182.29473E-3,172.10401E-3,176.10377E-3,163.38962E-3,165.88940E-3,175.46622E-3,160.30357E-3,175.03098E-3,167.40457E-3,166.64450E-3,173.78835E-3,173.59536E-3,185.49522E-3,172.84831E-3,166.72521E-3,174.15484E-3,177.34356E-3,165.42555E-3,176.36199E-3,167.14501E-3,182.85145E-3,172.12548E-3,175.23820E-3,164.08464E-3,164.66284E-3,175.91572E-3,160.94630E-3,175.45648E-3,166.69579E-3,167.53810E-3,174.38166E-3,172.38989E-3,185.39440E-3,168.95734E-3,162.71444E-3,170.39490E-3,172.77419E-3,161.91364E-3,173.78344E-3,161.97099E-3,178.39963E-3,168.29974E-3,171.42986E-3,160.35897E-3,160.34252E-3,171.04153E-3,156.42790E-3,170.94812E-3,163.02162E-3,163.07974E-3,170.80477E-3,168.91432E-3,180.84915E-3,168.36626E-3,162.49425E-3,170.29922E-3,172.94730E-3,161.39667E-3,173.14755E-3,162.44987E-3,177.95327E-3,168.00925E-3,171.02160E-3,159.75542E-3,160.37021E-3,170.93981E-3,156.54426E-3,170.94896E-3,162.43742E-3,163.64950E-3,170.01293E-3,168.40893E-3,180.97250E-3,173.03461E-3,166.47643E-3,174.40764E-3,177.44882E-3,165.29542E-3,176.47656E-3,166.84290E-3,182.40918E-3,172.66181E-3,176.39805E-3,163.43580E-3,164.96861E-3,174.87643E-3,159.94191E-3,175.90286E-3,167.23841E-3,166.53802E-3,173.95150E-3,173.29412E-3,185.33723E-3,173.68465E-3,167.56497E-3,173.31305E-3,177.55192E-3,165.87690E-3,176.48011E-3,166.55089E-3,182.22923E-3,172.90687E-3,175.67419E-3,163.96892E-3,164.48345E-3,175.24600E-3,159.59761E-3,175.40630E-3,167.39883E-3,166.49123E-3,174.56751E-3,173.09118E-3,184.93659E-3
1.4400000,170.98236E-3,165.59775E-3,173.16202E-3,176.38875E-3,164.35117E-3,174.86574E-3,165.00740E-3,180.93997E-3,170.86153E-3,174.81661E-3,162.26055E-3,164.71885E-3,174.18806E-3,159.21556E-3,173.76573E-3,166.21026E-3,165.48117E-3,172.52480E-3,172.34750E-3,184.09388E-3,171.59698E-3,165.55193E-3,172.89974E-3,176.04904E-3,164.27669E-3,175.07233E-3,165.96038E-3,181.48851E-3,170.88274E-3,173.96298E-3,162.94675E-3,163.50803E-3,174.63131E-3,159.85018E-3,174.18591E-3,165.51061E-3,166.36262E-3,173.11108E-3,171.15828E-3,183.99456E-3,167.69618E-3,161.53409E-3,169.14305E-3,171.47709E-3,160.75691E-3,172.47775E-3,160.79561E-3,177.04172E-3,167.03669E-3,170.14732E-3,159.21730E-3,159.17159E-3,169.76845E-3,155.34038E-3,169.68120E-3,161.81811E-3,161.90754E-3,169.53220E-3,167.67267E-3,179.45567E-3,167.10149E-3,161.30666E-3,169.04641E-3,171.63722E-3,160.24255E-3,171.84642E-3,161.25920E-3,176.59559E-3,166.72730E-3,169.73910E-3,158.61474E-3,159.17132E-3,169.66406E-3,155.45229E-3,169.67760E-3,161.22228E-3,162.46344E-3,168.74896E-3,167.16806E-3,179.57439E-3,171.78147E-3,165.30565E-3,173.14898E-3,176.15348E-3,164.14854E-3,175.18507E-3,165.66222E-3,181.05313E-3,171.41231E-3,175.10778E-3,162.30674E-3,163.80962E-3,173.60563E-3,158.85803E-3,174.62576E-3,166.04538E-3,165.37587E-3,172.68628E-3,172.05085E-3,183.93822E-3,172.42280E-3,166.38004E-3,172.06861E-3,176.25454E-3,164.72155E-3,175.18934E-3,165.37497E-3,180.87623E-3,171.65360E-3,174.39323E-3,162.83265E-3,163.33005E-3,173.97021E-3,158.51854E-3,174.13632E-3,166.20474E-3,165.32970E-3,173.29381E-3,171.84959E-3,183.54252E-3
1.4450000,169.77207E-3,164.45473E-3,171.93598E-3,175.12390E-3,163.23224E-3,173.61294E-3,163.86649E-3,179.62057E-3,169.65166E-3,173.56313E-3,161.16153E-3,163.57922E-3,172.94352E-3,158.15653E-3,172.53369E-3,165.04743E-3,164.34870E-3,171.29468E-3,171.13241E-3,182.72886E-3,170.37852E-3,164.40972E-3,171.67765E-3,174.78829E-3,163.15847E-3,173.81658E-3,164.80705E-3,180.16113E-3,169.67266E-3,172.72112E-3,161.83913E-3,162.38374E-3,173.38067E-3,158.78324E-3,172.94866E-3,164.35668E-3,165.21828E-3,171.87410E-3,169.95907E-3,182.63102E-3,166.46731E-3,160.38418E-3,167.92378E-3,170.21304E-3,159.63055E-3,171.20595E-3,159.65051E-3,175.71873E-3,165.80548E-3,168.89774E-3,158.10545E-3,158.02990E-3,168.52840E-3,154.28140E-3,168.44705E-3,160.64504E-3,160.76575E-3,168.29288E-3,166.46315E-3,178.09790E-3,165.86842E-3,160.14904E-3,167.82616E-3,170.35989E-3,159.11860E-3,170.57893E-3,160.09866E-3,175.27260E-3,165.47615E-3,168.48928E-3,157.50353E-3,158.00043E-3,168.42125E-3,154.38882E-3,168.43896E-3,160.03651E-3,161.30780E-3,167.51793E-3,165.95908E-3,178.21201E-3,170.56124E-3,164.16589E-3,171.92341E-3,174.89195E-3,163.03226E-3,173.92754E-3,164.51272E-3,179.73249E-3,170.19563E-3,173.85126E-3,161.20774E-3,162.68128E-3,172.36826E-3,157.80303E-3,173.38216E-3,164.88379E-3,164.24456E-3,171.45453E-3,170.84026E-3,182.57550E-3,171.19408E-3,165.22646E-3,170.85691E-3,174.99101E-3,163.59701E-3,173.93251E-3,164.23014E-3,179.55857E-3,170.43322E-3,173.14577E-3,161.72660E-3,162.20711E-3,172.72798E-3,157.46823E-3,172.89965E-3,165.04213E-3,164.19897E-3,172.05378E-3,170.64064E-3,182.18460E-3
1.4500000,168.59337E-3,163.34178E-3,170.74190E-3,173.89178E-3,162.14294E-3,172.39286E-3,162.75551E-3,178.33536E-3,168.47332E-3,172.34219E-3,160.09155E-3,162.46947E-3,171.73147E-3,157.12548E-3,171.33374E-3,163.91503E-3,163.24606E-3,170.09685E-3,169.94901E-3,181.39896E-3,169.19183E-3,163.29754E-3,170.48747E-3,173.56021E-3,162.06985E-3,172.59360E-3,163.68396E-3,178.86812E-3,168.49413E-3,171.51152E-3,160.76075E-3,161.28896E-3,172.16267E-3,157.74449E-3,171.74363E-3,163.23294E-3,164.10403E-3,170.66959E-3,168.79118E-3,181.30258E-3,165.26961E-3,159.26365E-3,166.73599E-3,168.98091E-3,158.53355E-3,169.96691E-3,158.53464E-3,174.42949E-3,164.60496E-3,167.68001E-3,157.02239E-3,156.91638E-3,167.32023E-3,153.24999E-3,167.24454E-3,159.50130E-3,159.65334E-3,167.08568E-3,165.28468E-3,176.77463E-3,164.66590E-3,159.02030E-3,166.63737E-3,169.11413E-3,158.02377E-3,169.34394E-3,158.96715E-3,173.98309E-3,164.25462E-3,167.27102E-3,156.42076E-3,156.85639E-3,167.21022E-3,153.35287E-3,167.23191E-3,158.87894E-3,160.18150E-3,166.31872E-3,164.78089E-3,176.88414E-3,169.37282E-3,163.05609E-3,170.72981E-3,173.66310E-3,161.94553E-3,172.70284E-3,163.39332E-3,178.44607E-3,169.01066E-3,172.62733E-3,160.13777E-3,161.58254E-3,171.16318E-3,156.77591E-3,172.17092E-3,163.75257E-3,163.14305E-3,170.25512E-3,169.66124E-3,181.24786E-3,169.99738E-3,164.10317E-3,169.67687E-3,173.76020E-3,162.50225E-3,172.70848E-3,163.11535E-3,178.27507E-3,169.24462E-3,171.93070E-3,160.64976E-3,161.11362E-3,171.51820E-3,156.44570E-3,171.69517E-3,163.90993E-3,163.09803E-3,170.84630E-3,169.46325E-3,180.86163E-3
1.4550000,167.44519E-3,162.25789E-3,169.57870E-3,172.69133E-3,161.08229E-3,171.20441E-3,161.67344E-3,177.08320E-3,167.32544E-3,171.15272E-3,159.04964E-3,161.38859E-3,170.55084E-3,156.12149E-3,170.16484E-3,162.81203E-3,162.17224E-3,168.93023E-3,168.79623E-3,180.10301E-3,168.03584E-3,162.21437E-3,169.32812E-3,172.36371E-3,161.00984E-3,171.40231E-3,162.59009E-3,177.60835E-3,167.34610E-3,170.33310E-3,159.71064E-3,160.22270E-3,170.97621E-3,156.73298E-3,170.56974E-3,162.13840E-3,163.01887E-3,169.49645E-3,167.65355E-3,180.00808E-3,164.10200E-3,158.17147E-3,165.57863E-3,167.77961E-3,157.46490E-3,168.75951E-3,157.44700E-3,173.17285E-3,163.43406E-3,166.49304E-3,155.96713E-3,155.82995E-3,166.14289E-3,152.24520E-3,166.07263E-3,158.38583E-3,158.56927E-3,165.90951E-3,164.13619E-3,175.48473E-3,163.49280E-3,157.91937E-3,165.47900E-3,167.89881E-3,156.95706E-3,168.14033E-3,157.86363E-3,172.72593E-3,163.06155E-3,166.08322E-3,155.36543E-3,155.73807E-3,166.02992E-3,152.34349E-3,166.05537E-3,157.74844E-3,159.08352E-3,165.15024E-3,163.63243E-3,175.58962E-3,168.21515E-3,161.97525E-3,169.56713E-3,172.46586E-3,160.88738E-3,171.50985E-3,162.30304E-3,177.19275E-3,167.85633E-3,171.43493E-3,159.09587E-3,160.51241E-3,169.98933E-3,155.77575E-3,170.99098E-3,162.65070E-3,162.07033E-3,169.08697E-3,168.51275E-3,179.95413E-3,168.83164E-3,163.00915E-3,168.52741E-3,172.56102E-3,161.43626E-3,171.51614E-3,162.02959E-3,177.02460E-3,168.08675E-3,170.74693E-3,159.60115E-3,160.04858E-3,170.33978E-3,155.45002E-3,170.52181E-3,162.80712E-3,162.02586E-3,169.67026E-3,168.31635E-3,179.57245E-3
